Date,Time,Player,Nation,Days,Lap 1,Lap 2,Lap 3,Coins,Shrooms,Character,Kart,Tires,Glider
2022-08-04,1:00.529,JenZua,,<1,22.393,20.781,17.355,8-2-0,1-0-2,Wario,Teddy Buggy,Azure Roller,Super Glider
2022-08-04,1:00.394,JenZua,,<1,22.344,20.638,17.412,8-2-0,1-0-2,Wario,Teddy Buggy,Azure Roller,Super Glider
2022-08-04,1:00.368,JenZua,,<1,22.304,20.600,17.464,8-2-0,1-0-2,Wario,Teddy Buggy,Azure Roller,Super Glider
2022-08-04,1:00.258,JenZua,,<1,22.361,20.510,17.387,8-2-0,1-0-2,Wario,Teddy Buggy,Azure Roller,Super Glider
2022-08-04,1:00.154,JenZua,,1,22.384,20.476,17.294,8-2-0,1-0-2,Wario,Biddybuggy,Azure Roller,Super Glider
2022-08-05,1:00.140,JenZua,,<1,22.367,20.379,17.394,8-2-0,1-0-2,Wario,Teddy Buggy,Azure Roller,Super Glider
2022-08-05,1:00.098,Doodle,,<1,22.217,20.419,17.462,8-2-0,1-0-2,Wario,Landship,Azure Roller,Super Glider
2022-08-05,1:00.047,JenZua,,<1,22.169,20.457,17.421,8-2-0,1-0-2,Wario,Landship,Azure Roller,Super Glider
2022-08-05,0:59.979,JenZua,,<1,22.194,20.335,17.450,8-2-0,1-0-2,Wario,Landship,Azure Roller,Super Glider
2022-08-05,0:59.967,JenZua,,<1,22.167,20.406,17.394,8-2-0,1-0-2,Wario,Landship,Azure Roller,Super Glider
2022-08-05,0:59.935,JenZua,,<1,22.202,20.371,17.362,8-2-0,1-0-2,Wario,Landship,Azure Roller,Super Glider
2022-08-05,0:59.909,JenZua,,<1,22.211,20.357,17.341,8-2-0,1-0-2,Wario,Landship,Azure Roller,Super Glider
2022-08-05,0:59.896,JenZua,,<1,22.176,20.497,17.223,8-2-0,1-0-2,Wario,Landship,Azure Roller,Super Glider
2022-08-05,0:59.860,JenZua,,<1,22.141,20.388,17.331,8-2-0,1-0-2,Wario,Landship,Azure Roller,Super Glider
2022-08-05,0:59.842,JenZua,,<1,22.157,20.387,17.298,8-2-0,1-0-2,Wario,Streetle,Azure Roller,Super Glider
2022-08-05,0:59.835,JenZua,,<1,22.160,20.361,17.314,8-2-0,1-0-2,Wario,Streetle,Azure Roller,Super Glider
2022-08-05,0:59.785,JenZua,,<1,22.110,20.381,17.294,8-2-0,1-0-2,Wario,Streetle,Azure Roller,Super Glider
2022-08-05,0:59.651,Army,,1,22.096,20.293,17.262,8-2-0,1-0-2,Wario,Streetle,Azure Roller,Super Glider
2022-08-06,0:59.603,Alberto,,2,21.989,20.329,17.285,8-2-0,1-0-2,Wario,Streetle,Azure Roller,Super Glider
2022-08-08,0:59.572,Army,,<1,22.009,20.342,17.221,8-2-0,1-0-2,Wario,Streetle,Azure Roller,Super Glider
2022-08-08,0:59.489,Army,,1,22.048,20.271,17.170,8-2-0,1-0-2,Wario,Streetle,Azure Roller,Super Glider
2022-08-09,0:59.447,Alberto,,<1,22.026,20.263,17.158,8-2-0,1-0-2,Wario,Streetle,Azure Roller,Super Glider
2022-08-09,0:59.423,Alberto,,<1,22.019,20.272,17.132,8-2-0,1-0-2,Wario,Streetle,Azure Roller,Super Glider
2022-08-09,0:59.368,Alberto,,3,22.004,20.242,17.122,8-2-0,1-0-2,Wario,Streetle,Azure Roller,Super Glider
2022-08-12,0:59.330,Army,,14,22.018,20.243,17.069,8-2-0,1-0-2,Wario,Streetle,Azure Roller,Super Glider
2022-08-26,0:59.310,Doodle,,1,21.982,20.280,17.048,8-2-0,1-0-2,Wario,Landship,Azure Roller,Super Glider
2022-08-27,0:59.278,Army,,<1,22.007,20.231,17.040,8-2-0,1-0-2,Wario,Landship,Azure Roller,Super Glider
2022-08-27,0:59.273,Army,,<1,21.989,20.256,17.028,8-2-0,1-0-2,Wario,Landship,Azure Roller,Super Glider
2022-08-27,0:59.232,Army,,<1,21.971,20.208,17.053,8-2-0,1-0-2,Wario,Landship,Azure Roller,Super Glider
2022-08-27,0:59.209,Army,,<1,21.977,20.188,17.044,8-2-0,1-0-2,Wario,Landship,Azure Roller,Super Glider
2022-08-27,0:59.202,Army,,1,21.966,20.227,17.009,8-2-0,1-0-2,Wario,Landship,Azure Roller,Super Glider
2022-08-28,0:59.154,Army,,<1,21.939,20.228,16.987,8-2-0,1-0-2,Wario,Landship,Azure Roller,Super Glider
2022-08-28,0:59.136,Army,,7,21.980,20.164,16.992,8-2-0,1-0-2,Wario,Landship,Azure Roller,Super Glider
2022-09-04,0:59.127,Army,,<1,21.928,20.199,17.000,8-2-0,1-0-2,Wario,Landship,Azure Roller,Super Glider
2022-09-04,0:59.097,Army,,<1,21.959,20.193,16.945,8-2-0,1-0-2,Wario,Landship,Azure Roller,Super Glider
2022-09-04,0:59.067,Army,,163,21.949,20.135,16.983,8-2-0,1-0-2,Wario,Landship,Azure Roller,Super Glider
